,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HOXA4,23.4090294691899,-0.363063357570003,0.599411820265716,-0.605699362767086,0.544714407252749,0.887018116620502
DOLPP1,16.4944325460966,0.348705961509572,0.575791771570516,0.605611227403354,0.54477294509,0.887018116620502
POM121L9P,45.4774672284954,0.22484756174864,0.37174987871211,0.604835602173164,0.545288235370488,0.887275881514467
DNAJB9,3076.32400644923,-0.137056234415091,0.227588778903397,-0.602209981860598,0.54703437209594,0.887599128611332
VPS9D1,2309.74965443092,-0.215337960940004,0.359252423958303,-0.599405728616594,0.548902357785369,0.888038812241514
SUPT7L,286.569843007304,0.11155610793906,0.186542489574188,0.598019830193667,0.549826701500952,0.88839203902806
TOB2,1404.34735422035,-0.10392440269151,0.173892858143535,-0.597634680348567,0.550083718543582,0.88839203902806
BOLL,36.6675564314211,0.252644518396988,0.423255413879945,0.596907942844765,0.550568843969688,0.888500505369544
MTVR2,78.1625344227688,-0.283688118807964,0.476200373405363,-0.595732667698846,0.551353831021338,0.888997695104467
CCL16,29.1432918644691,0.27535286653111,0.462359212537974,0.595538834447891,0.551483348511433,0.889043243223864
OR7E156P,17.7151772127416,0.312451863371885,0.525985896335578,0.594030877155955,0.552491461264875,0.889134660942413
LOC143666,477.022783656309,0.181518622826854,0.306210705885703,0.592789929737494,0.553321747967784,0.88925540394677
PATE4,12.8974766417988,0.309755619770706,0.523821511568662,0.591338104544612,0.554293903192266,0.88925540394677
SERPINA2,18.5115042784354,0.376589517400516,0.636778732613041,0.591397762069046,0.554253939517341,0.88925540394677
RPL26,1148.42997618392,-0.141875981852692,0.240105235048264,-0.590890830948245,0.554593569924537,0.889413260381183
CYP51A1,655.027018642662,0.0768253038349488,0.13051153933759,0.588647595644606,0.556097698639979,0.889911469022214
TMEM223,23.0186006109857,0.286641011901087,0.487341901843525,0.588172309454157,0.556416641713479,0.890034218621191
PILRB,66.0723690421881,0.223826619851185,0.381497917979117,0.586704695629394,0.557402053591318,0.890164736214914
MACF1,2580.96669740558,-0.0962209702080016,0.164318633028144,-0.58557552746633,0.558160798019584,0.890607987731143
ZMYND10,23.5663773245006,-0.247599822800682,0.423670965306942,-0.584415367291691,0.558940890228997,0.890915347017997
ENO1,3833.02834609335,-0.177978715886267,0.305610381392229,-0.582371302556781,0.560316607137765,0.892163310083866
ANXA2R,50.0072895896381,-0.298849628292351,0.514490553131964,-0.580865142174336,0.561331347040172,0.892349896430028
CCNH,2236.39862484109,-0.152821399871171,0.263035705017792,-0.580991085833136,0.561246461431935,0.892349896430028
NUTM2G,26.7755824044904,-0.251640212913593,0.433548994119499,-0.580419321291826,0.561631878729534,0.892447118539535
TTYH3,571.972612264221,-0.107160536948155,0.185112187199239,-0.57889509366996,0.562659960953542,0.892888396427546
CD300LG,287.519455383479,-0.105873480237936,0.183632154440264,-0.576551969129007,0.564242153492809,0.892904098765053
NCR1,485.593016206863,-0.163802922918518,0.285514464425684,-0.57371146939266,0.566163065688848,0.893459237948972
ANKS6,12.9697657738357,0.442174683769898,0.772783514363674,0.572184415882621,0.567197044183661,0.893955772554528
CATIP,63.6614875594179,-0.167300661331038,0.293018931950045,-0.570955126406508,0.568030061327735,0.894247764617006
IKZF4,127.301567196137,-0.181035309526721,0.317963384591563,-0.569358983768738,0.569112545878572,0.894845643471097
LOC101928674,412.312469082661,-0.19532539974379,0.342993910264984,-0.569471917425265,0.569035923268394,0.894845643471097
LOC100996255,46.0374643163878,-0.213388903857763,0.375245510822854,-0.568664774669348,0.569583657279236,0.894949464769979
P2RY13,21980.2839978869,-0.120859800619764,0.213667684823664,-0.565643797373982,0.571635948390035,0.894949464769979
MDC1,282.940311335483,0.137654059884152,0.243320024646127,0.565732557706049,0.571575599236032,0.894949464769979
DBF4B,58.0913053446593,-0.148444162980984,0.263717648816491,-0.562890514332922,0.57350943979812,0.89563531219561
TP53INP2,55322.1922228187,0.130776670477459,0.232606452696192,0.56222288316424,0.573964172370601,0.89563531219561
DAB2IP,9.7056609467143,-0.602043425607972,1.06897333439125,-0.563197795715662,0.57330020372136,0.89563531219561
SHCBP1,60.3179680268163,-0.144161861662939,0.256806707112212,-0.561363304268948,0.574549894502165,0.895712314946348
MXD1,72614.0306777251,0.117318673343148,0.209029359159623,0.56125452335889,0.574624038614152,0.895721572891486
CISD3,23.6348205865709,0.248503501793357,0.443599037400174,0.560198469432612,0.575344070893282,0.895869131615928
GNAO1,11.2184778320065,-0.595739809964478,1.0678452019679,-0.557889672460582,0.576919724154922,0.896864243503765
SERPINB12,25.4246595525176,0.219406449089833,0.393262157818368,0.557913963313928,0.576903136125732,0.896864243503765
SLC45A3,24.7282533842158,-0.395691412753824,0.713452780406266,-0.554614718199714,0.579158219656617,0.897069643720308
TULP3,31.2575803163284,-0.258970446144766,0.466614686712016,-0.554998489159424,0.578895693853468,0.897069643720308
EMP1,51.8429094011404,-0.471209436306782,0.849514756828366,-0.554680695678584,0.57911308253235,0.897069643720308
KLF2,11420.519806103,-0.137085751892957,0.246270160125624,-0.556647836761988,0.577768063168952,0.897069643720308
LOC101928063,18.9120597876322,0.463205593403644,0.833185194966589,0.555945540321583,0.578248084827564,0.897069643720308
MRS2P2,125.692100070171,0.203604955966326,0.367850382367502,0.55349937291329,0.579921509869373,0.897130301130857
SSTR5-AS1,44.571816171777,0.214452110652283,0.388801804959933,0.55157179806401,0.5812417629041,0.897130301130857
PLEKHF1,23.4791247668191,-0.393159082291809,0.714468920936411,-0.550281573866809,0.582126260478208,0.897431593817618
NEO1,37.1969068985091,0.286930240901812,0.52550591379025,0.546007634495122,0.58506068932269,0.898431984294839
PLGLA,62.5049523110115,-0.20627096902081,0.378070425902602,-0.545588744552979,0.585348662985645,0.898538817406579
IL12A-AS1,13.2301750840357,0.348425207788861,0.642305085881364,0.542460608591875,0.587501236744886,0.89986753336765
TPT1,54836.8452321691,0.112584789316793,0.208154868352187,0.540870315491759,0.588596972626385,0.899945241169152
LINC01104,12.2975026006897,0.292359544365883,0.540834313048427,0.540571367815017,0.588803057418091,0.899945241169152
FAM124B,9.33792023871526,0.57442469635458,1.06021222905299,0.541801613501169,0.587955179749044,0.899945241169152
LINC00102,27.4925386723283,-0.281535985147077,0.520580112087417,-0.540812026064877,0.588637152844229,0.899945241169152
UBR1,1097.42438661569,-0.133576346767899,0.248204022155283,-0.538171563893233,0.590458609807002,0.900082719825393
PLAC9,161.788742050079,-0.215909772264266,0.402190530824925,-0.536834549091491,0.591381904512488,0.900458389110442
ATF3,335.170263133736,0.194646153887134,0.364089426818649,0.534610838847803,0.592918987075069,0.901156337736998
COL7A1,83.9841500052256,0.126439008880259,0.236804710467389,0.533937896043968,0.59338450212328,0.901226507807767
CSNK1A1L,205.368922897205,-0.126884241805723,0.238844475750866,-0.531242103912314,0.595251019751722,0.901404944929447
JMJD6,4681.78450942483,-0.108400072043916,0.204139948917754,-0.531008617463647,0.595412807553506,0.901404944929447
MGC70870,8.48616629723287,0.434315902076499,0.816247071044652,0.532088772484845,0.594664513176368,0.901404944929447
CYYR1,25.5494179849194,-0.240505455847141,0.451883520623166,-0.532228870651167,0.594567489454301,0.901404944929447
ARHGAP32,22.1632972039642,-0.349955493005587,0.661777064874458,-0.528811757887039,0.596936040439082,0.901819057150917
AGBL5,63.8901136869855,-0.168346057434686,0.318990156382201,-0.527746872643244,0.597675035631835,0.901928406540367
PLBD2,32.8746428865892,-0.265666548980756,0.506443296671585,-0.524573137262854,0.599879964868256,0.902616762756165
MECOM,21.5254846923157,0.247940191885969,0.473860414377543,0.523234658062037,0.600810965792362,0.902857472104861
CD151,97.987345425995,-0.188967675927028,0.361719354976551,-0.522415163377912,0.601381300614037,0.902897884148357
LAMB2P1,18.0536222396171,-0.279199810578872,0.535873576319446,-0.521018058954329,0.602354191157408,0.902898842055061
UMAD1,374.055045107107,-0.0703542212739983,0.13492868676,-0.521417816799316,0.602075742538699,0.902898842055061
ABCA3,9.75625248240283,0.562034085998035,1.0824060166426,0.51924516064808,0.603589790036184,0.903294986333126
HSPA8,10997.4393971912,-0.150263289340046,0.290803925854079,-0.51671685276851,0.605353829885224,0.903478968234033
SF3A2,531.140315549683,-0.0951824537906787,0.184761562655736,-0.515163719241924,0.606438619326134,0.903478968234033
LOC101928381,26.2634418005547,-0.24818603776656,0.481131541016061,-0.515838220130896,0.605967405958074,0.903478968234033
ZNF433,27.3021373567506,-0.195423574630756,0.3803658727533,-0.513777887632693,0.607407289487334,0.903747870709829
CELF3,31.405888138213,-0.188621337316297,0.367209300749078,-0.513661655441528,0.607488564976397,0.903778628241521
EXOC2,187.944338379069,-0.08940771731389,0.174979748137824,-0.510960372645339,0.609378805165997,0.905146028031923
C5orf42,38.394919117017,0.264400124367088,0.518957861504732,0.509482838549652,0.610413824475742,0.905601011182526
GK,21964.2915767722,0.145022143713103,0.284615879268804,0.509536376135,0.61037630753574,0.905601011182526
WNT2B,9.26394744751603,-0.411569992197965,0.80983447918533,-0.508214953519876,0.611302605118118,0.906038044076423
GBP4,1575.65755559132,0.142913298297967,0.281607403215945,0.507491268574274,0.611810161285598,0.906410186295661
NEK5,1039.13363440533,0.0914908185712659,0.180485720137524,0.506914444541946,0.612214850142884,0.906490125078748
UGT2B28,12.8115427850348,0.515777634682114,1.02226372205419,0.504544594075671,0.61387873336115,0.907425018717771
TNFSF15,968.545118455575,0.183410211928845,0.363655472748073,0.504351579099992,0.614014337851584,0.907425018717771
RQCD1,337.150789934867,0.095934904473618,0.191034208360349,0.502187044388696,0.61553595537003,0.907428436058924
RPH3A,141.971632317179,-0.222527892720572,0.44543558429425,-0.499573677018072,0.617375296519195,0.907735383377048
TRIM69,76.8253255932052,0.235670164299172,0.472249384486725,0.499037525597445,0.617752948172626,0.907735383377048
NF1,1702.54833171646,-0.056013118610843,0.112058994927783,-0.499853837230477,0.617177998898808,0.907735383377048
SLC25A39,66.8027229334656,0.218203686863229,0.436731628720314,0.499628770882927,0.617336495507531,0.907735383377048
BZRAP1,770.652382805352,0.176670964187409,0.354411775530905,0.498490672108051,0.61813824219893,0.907938107545813
AK2,1541.13637513032,0.152892437714364,0.306953058348066,0.498097130998424,0.618415582637169,0.907963708908482
SPSB2,99.6768504590697,0.191110422630392,0.384870835352863,0.496557299425338,0.619501271232562,0.907963708908482
ZNF730,22.8419188731912,-0.221561798110558,0.446580967484138,-0.496129065595316,0.619803353606755,0.907963708908482
ZFP36L2,15954.8916518773,0.212588635915271,0.430744281686073,0.493537917864237,0.621632554609156,0.907963708908482
ZEB2-AS1,10.3327626136986,0.500987990045249,1.00869263000651,0.496670616144005,0.619421346715414,0.907963708908482
SLC16A14,96.7790215646162,-0.292443408721141,0.595026549661953,-0.491479596813426,0.623087279351533,0.907963708908482
FOXI1,52.4237007471601,0.254583474630617,0.516569363748016,0.492835023710008,0.622129161377225,0.907963708908482
C5orf56,1351.15900032651,0.195814787251649,0.400717487747497,0.488660448418056,0.625082109551835,0.908285145102349
LUCAT1,12396.3332362913,0.0812133402149873,0.166449540680717,0.487915676323616,0.625609570205259,0.908469430225351
FAM13B,2550.78311359252,-0.10409396900071,0.213978196303978,-0.486469980580797,0.626633984309457,0.909289455677336
ALG3,44.6961376988397,-0.25764353068188,0.531172506550022,-0.48504681154392,0.627643140043448,0.909359967693378
MIR4257,193.745234134894,0.192038797773941,0.397281643460495,0.483382006027763,0.628824522199383,0.909621101846269
AHSA2,568.261099828933,-0.0656296777156307,0.135842738988226,-0.483129817643908,0.629003563564713,0.909621101846269
LINC00293,12.2046298780015,0.335045519397476,0.693377824116734,0.48320772275098,0.628948252436214,0.909621101846269
POU5F1,954.982064452958,0.104739769305985,0.217676818747137,0.481170985081581,0.630394980609034,0.909899375321576
SIPA1L1,11012.3573519164,-0.05230825025111,0.109237876803156,-0.478847189106103,0.632047343233332,0.910099558714591
ASPDH,10.3095815798762,-0.435504591038287,0.910495903001424,-0.478315816252065,0.632425440869532,0.910099558714591
C21orf91,680.96617151266,-0.146975313928618,0.306952756361336,-0.478820635692883,0.632066234995957,0.910099558714591
KCNH2,250.095713324498,-0.540874500070109,1.12969418036581,-0.478779575455515,0.632095448295498,0.910099558714591
ZNF878,9.94612315781571,-0.285061269117581,0.598923143816247,-0.475956342747441,0.634105480784275,0.910154625557843
SDHAF3,108.155140532621,0.120559013171552,0.255361411242704,0.472111320911241,0.636847332264651,0.911504724976506
IFNK,50.6694135579835,0.233588236150972,0.495518498802285,0.471401646387726,0.637353940497417,0.911872578000596
ATP6V0D2,34.4457042764488,0.188206700693565,0.399955471166311,0.470569136470955,0.637948452044564,0.912150073378771
ZNHIT2,11.9829972979003,-0.358714147135238,0.770481489874774,-0.465571401583625,0.641522317367301,0.914115740446765
SCARB2,399.594119876066,-0.0686599913011845,0.147549185366477,-0.465336295355677,0.641690646712569,0.914195347033774
KCNN2,37.7225090166458,0.228500769441709,0.492969118864343,0.463519439043378,0.642992084474718,0.91523727744311
ERG,39.9839851608717,0.376981595393827,0.817709032668603,0.461021684160126,0.644783047876911,0.916071247454826
HIBADH,47.0556179904477,-0.150484426801342,0.326923932882907,-0.46030410032795,0.645297958459931,0.916071247454826
ZAR1L,19.6710623104758,-0.245847448246501,0.537866721527525,-0.457078749078027,0.647614444159522,0.917569934876898
SLC51A,160.311307194056,-0.108133225978137,0.236466954350763,-0.457286838556467,0.647464888479598,0.917569934876898
LINC00368,29.4185374860213,-0.190023878136407,0.418600564285442,-0.453950363064563,0.649864553452506,0.917919690998636
EMCN,21.1046245927364,0.206919813740134,0.454132644589161,0.4556373918623,0.648650750105824,0.917919690998636
SMTNL1,97.3100483947661,-0.188446342463408,0.41659534694665,-0.452348649221808,0.651017834001568,0.918007416305025
XRCC4,220.291883575138,-0.0943241678682885,0.20821745735215,-0.453007970934742,0.650543001836149,0.918007416305025
SLC8A2,9.30734860025202,0.501939542244156,1.1134963661454,0.450777889811825,0.652149638290692,0.918167020656932
LRPPRC,209.036213311824,0.127993256686849,0.284137413391506,0.45046252501247,0.652376969816996,0.918167020656932
SAMD10,10.1928808977275,-0.393950926526662,0.874472777964919,-0.450501074994545,0.652349179230272,0.918167020656932
DGCR9,225.851096014629,0.174576707681845,0.390484011752994,0.447077735393366,0.654818933990826,0.919603025682904
NBEAL1,145.201716250012,-0.128994224470706,0.290603854761009,-0.44388339093709,0.657126893325651,0.920665999960707
LGALS9,2603.07809112906,-0.101646731076363,0.232572750854306,-0.437053484137699,0.662072560556041,0.92207000237282
HAS1,280.730174215931,-0.161114445321797,0.36885417709583,-0.436797128313226,0.66225848180703,0.92207000237282
SBK1,72.7295221724537,-0.185476685961666,0.42485780159998,-0.43656179847275,0.662429172358254,0.922136133112653
ZC3HC1,36.9238342928527,0.155862553757052,0.358291968260299,0.435015483360817,0.663551188788029,0.922739594797889
CDC42,18283.4686084137,0.0771433037192734,0.178427250470474,0.432351580354814,0.665485903823682,0.923731466077057
MTA3,25.5503502368196,-0.255534554908783,0.592414369168008,-0.431344289078703,0.666218051616141,0.923914333911865
BAG2,18.860649927848,-0.233537346240458,0.541023270444393,-0.431658597695126,0.665989562802331,0.923914333911865
LINC00899,37.168234650617,-0.135155773550819,0.313546403089938,-0.431055091746823,0.666428312974896,0.92399083594223
ABCB1,34.8990690194913,-0.308295601736612,0.721390727047016,-0.427362856462833,0.669115056983921,0.925422215641231
PPP2R3A,44.0770517142697,-0.140881191406582,0.331206254699777,-0.425357883214747,0.670575803541578,0.92572183004728
N4BP2,1403.58767024073,-0.339524091503947,0.79914296344976,-0.42486026535012,0.670938542052372,0.925946440491274
DSTNP2,163.953848746401,0.150657579607325,0.355446080122646,0.423854947437713,0.671671602397698,0.926236662945183
KLHDC1,9.06698026648359,-0.355537980259239,0.841183698391928,-0.422663897242556,0.672540499790607,0.926436031163618
SLC22A18AS,27.9157302792388,-0.189825001907065,0.452523883430887,-0.41948062601221,0.674864910926522,0.92697681677181
ACOT2,8.69282003495604,-0.376810254665999,0.896873709761901,-0.420137473720836,0.674385028558689,0.92697681677181
MADCAM1,74.6135056630822,-0.247924480573965,0.600298799021428,-0.413001793403746,0.679605299785956,0.927861303332457
SLC25A26,15.2209630942947,-0.250763258119607,0.607859914388626,-0.412534618888005,0.679947611828799,0.927861303332457
SNORA67,148.263810217769,0.139785207006875,0.340883717420842,0.410067128064968,0.681756705535787,0.928108484259786
LRRC28,81.7378016976315,-0.102204719337214,0.251633228934452,-0.406165432800761,0.684621050846873,0.928865915827322
MLX,1198.03803503007,-0.0746038908268667,0.183314170329427,-0.406972852632171,0.684027927038108,0.928865915827322
NPTXR,166.941359833123,0.0938623172700935,0.231270503720025,0.405855116672046,0.684849058232225,0.928865915827322
DCK,294.333462553096,0.0857626020316135,0.210766758742877,0.406907628808007,0.684075832679456,0.928865915827322
PITRM1,501.218142743735,-0.175441616131196,0.433486325684684,-0.404722377007139,0.6856815918295,0.929286599593086
ERI2,50.8198100507683,0.244332236705721,0.604747288666434,0.404023699295144,0.686195291820088,0.929470838340011
LOC101927623,51.0842912330119,0.121399361770586,0.302279828948309,0.401612513123875,0.687969219372921,0.930008226960483
NUP210L,19.0596498688597,0.207353551938182,0.52169327576791,0.397462573449824,0.691026380404415,0.930018174680632
RGS17,46.4751498700113,0.186393864876374,0.467615442386236,0.398605024515888,0.690184258788897,0.930018174680632
LOC101927446,79.2841512800195,0.108416471195049,0.271470376956154,0.399367593660357,0.68962236841018,0.930018174680632
TREML3P,1686.04824495244,-0.0942440437621043,0.238468254533323,-0.395205827067161,0.692690992618139,0.930378063362706
C1orf186,37.55345775605,-0.132945903081279,0.337830028577689,-0.393528969704083,0.693928831659026,0.930915101366687
LINC00176,14.7441272792532,0.209826373121609,0.533545309469427,0.393268143112844,0.694121444702076,0.930967992161351
RPAP3,876.69877244056,-0.0946298455695036,0.242183881954426,-0.390735522140615,0.69599273918209,0.931573555611142
PNP,262.089737468172,-0.155237648066184,0.397395097463475,-0.390638055318365,0.696064792228184,0.931573555611142
NAA15,136.535283151796,0.0885230776096733,0.227481493695298,0.389144084521645,0.69716956379283,0.931954975335467
VPS33A,504.866720219593,-0.0572994109491227,0.148550977703591,-0.385722206847095,0.699702414523883,0.93345883977485
PRORY,24.080705389964,0.174552098641195,0.452679709237754,0.385597355214163,0.699794892267797,0.93345883977485
SLAMF1,55.525728353928,-0.273280343571731,0.714650008739936,-0.382397453620096,0.702166578844525,0.933510637288997
LOC100133315,17.5333668003106,-0.219195901904988,0.572268192585791,-0.383030028131657,0.701697499586464,0.933510637288997
WHAMMP2,134.747851181259,0.0967063439971953,0.252089922464167,0.383618444767231,0.701261267172528,0.933510637288997
TFB1M,28.6580125098194,-0.175632129157418,0.46039628895351,-0.381480331991018,0.702846862641772,0.933510637288997
ZNF688,70.8167707504058,-0.121954949211033,0.322871321881541,-0.377719979898919,0.705638623694527,0.935145187519459
VSIG8,71.158998785655,-0.110913575942969,0.297775316136869,-0.372474043120446,0.709539934528743,0.936095139542752
TTYH2,89.5358787876225,-0.108188794009204,0.288381322920148,-0.375158810264427,0.707542361360324,0.936095139542752
ACTG1,43782.4886975762,0.0974034284010794,0.260867541364811,0.373382705611754,0.708863629256631,0.936095139542752
SNORD50B,8.54408946818236,0.288869848605041,0.772424858476902,0.373977928642335,0.708420737091178,0.936095139542752
SNORD14B,9.07768717087096,-0.297860199090326,0.803549474850461,-0.370680597041964,0.710875443714937,0.936383094062819
DHDH,39.789952145901,0.294349233348631,0.799432636303473,0.368197669174083,0.712725848179561,0.936522847546452
LOC102723824,28.2319291656095,0.143792946170801,0.391645621909426,0.367150653873658,0.71350664525358,0.936995826053772
CRACR2A,255.402569827755,0.084379146906403,0.230113032867058,0.366685649461459,0.713853512131315,0.937049249471384
HRH4,1384.35518907372,0.261186993377919,0.712587875000833,0.36653303057902,0.713967370044079,0.937049249471384
LOC101927780,624.864085803896,0.100080572682011,0.274355033128838,0.36478489765855,0.71527197935041,0.937497893131715
ZNF684,19.5938042770342,-0.187428951873968,0.517881027336767,-0.361915076977876,0.717415492818104,0.938287480645748
TMEM9,40.3315398742214,0.14269047603422,0.398105898126187,0.358423416246378,0.720026470493561,0.9385168388966
PRKCI,193.296387541443,0.0658057563179768,0.183462088269303,0.358688582141183,0.719828070911009,0.9385168388966
LOC102723704,24.3217512250095,0.171022492602891,0.474554450011084,0.360385394339673,0.718558947501655,0.9385168388966
EDN1,1038.0628172763,0.291638408293868,0.811007512071685,0.359600131876571,0.719146184944334,0.9385168388966
RPL13P5,60.9282711551644,0.147839218808638,0.415689048343624,0.355648577699428,0.722103759289738,0.939068322121339
HDC,60.250211067342,-0.217975010770553,0.613529478842732,-0.355280419747242,0.722379522675888,0.939068322121339
ETV7,164.935387564516,-0.0904042260300026,0.254254744815886,-0.355565541541682,0.722165953169892,0.939068322121339
SLC15A4,5962.27611398079,-0.0905727377814374,0.256695776407501,-0.352840779264145,0.724207810039623,0.939428159905714
IARS,70.0389649264694,-0.166329108138969,0.471796062259525,-0.352544502686999,0.7244299496356,0.939428159905714
SYS1,1312.47530859659,-0.0700520222673074,0.199143756095782,-0.351766099227407,0.725013684524618,0.939650423144625
TMEM144,65.5857533013838,-0.206131871317181,0.600794703991044,-0.343098682374959,0.731524222345896,0.941749026920264
ECT2L,44.5820964305554,0.101559089366324,0.298727425157177,0.33997243243699,0.733877288449104,0.942705617021472
CFAP44,62.8132642565733,-0.10008375634943,0.29522999148225,-0.339002673295295,0.734607716290484,0.942893033802948
PDE1C,33.3142416157253,-0.218219983908228,0.646194185397509,-0.337700321110116,0.735589032752374,0.943236392556848
DNAH7,40.5983200074835,-0.112451095352524,0.334085379703311,-0.336593883432993,0.736423067738632,0.943300446307511
MESDC1,843.271706968489,0.0992749874078667,0.296917626573399,0.334351949911352,0.738113993379415,0.943631909340086
IL24,10.4692450084275,-0.303394216816625,0.91465775844976,-0.331702447187288,0.740113952620523,0.943683257133196
MIR372,28.4174835073864,0.141138367854118,0.42402335074129,0.332855177922103,0.739243604776862,0.943683257133196
SDR39U1,22.5055936506838,-0.179091294718424,0.54228655040283,-0.330252141760456,0.74120945139135,0.943801094101535
FAM229B,50.1029311478111,0.101606426724159,0.307447228356756,0.330484120046307,0.741034189589564,0.943801094101535
RPL19P12,38.2264128966476,-0.132928353502982,0.401202891225166,-0.331324515376882,0.740399375489535,0.943801094101535
LINC01191,18.1453944143574,0.15130769848508,0.4678119217951,0.323437029788548,0.746364289552597,0.944679561118795
CA12,41.0351800864987,0.101703601709442,0.31556188260497,0.322293684109997,0.747230217434812,0.944817380766279
EP400NL,22.9030627471252,-0.179516567006644,0.558756341765862,-0.321278800056764,0.74799912062247,0.944931036496646
TNFRSF10D,978.683786026998,-0.0941219665708157,0.292942469694903,-0.321298467473299,0.747984217679062,0.944931036496646
CD8B,38.3740603367939,0.21534664773201,0.673310495412032,0.319832602045256,0.749095231821346,0.945370177752234
LINC00921,1633.25898521166,0.106504442643218,0.334222844725918,0.318662964916589,0.749982101329716,0.945729005780241
LAMA2,15.7851472922204,-0.291215342710472,0.913785627975664,-0.318691095367312,0.749960767719621,0.945729005780241
FOXO4,2639.26599906132,-0.0488673513532192,0.153261487097387,-0.318849518419246,0.749840626198472,0.945729005780241
FAM65C,113.050833864136,0.106725720971786,0.338073593472063,0.315687835526276,0.752239460743047,0.946501005730409
RAB28,199.743053546631,0.0579379620276392,0.183644203037202,0.315490285396607,0.752389425871725,0.946501005730409
CST3,1583.11833770439,-0.0694930372050652,0.224371218956646,-0.309723490954929,0.756771237418095,0.946789384531548
CKS2,121.628729590292,-0.0894192700554004,0.289323341822938,-0.309063449537106,0.757273261986005,0.946940814690364
LOC101928069,21.8798082148576,0.143918519426809,0.468284993239992,0.307331051612521,0.758591402832149,0.946956966368286
AEN,85.942250629111,-0.128174602967916,0.416561556450493,-0.307696668074913,0.758313155299618,0.946956966368286
CDK10,180.6743562363,0.115810789826234,0.378134908644911,0.30626844329516,0.759400264089637,0.946956966368286
SAMHD1,1289.96389432107,-0.0631328114414672,0.20548366083604,-0.307240055898373,0.758660658767429,0.946956966368286
MIATNB,44.0049587852652,-0.102145237732335,0.334216748511849,-0.305625729970603,0.759889627608749,0.946956966368286
MIR29A,17.1235860862231,0.298917074984156,0.969606405783511,0.308287025746916,0.757863937556128,0.946956966368286
ASPH,1558.5185081913,-0.0739508681213704,0.239411467001084,-0.308886074036861,0.757408190471391,0.946956966368286
C5orf58,2698.35550186556,-0.0775618057236169,0.255632589350064,-0.303411258794565,0.761576466558519,0.947475585700108
MIR3181,11.3005582184221,0.265804063480429,0.884965169644467,0.300355395441399,0.763906083096709,0.948943632434768
SH2B3,4853.28530245929,-0.0805491866645074,0.268708709720398,-0.299763959077925,0.764357208258575,0.949136427933675
PITRM1-AS1,47.3471999266364,-0.210713468171585,0.708995986579622,-0.297199803891868,0.766313971583165,0.949887092287086
LDHB,174.844671023558,-0.105159895369675,0.353723491223316,-0.297294067199185,0.766242010692608,0.949887092287086
CMAS,34.0459021775294,0.115900549082082,0.389717153765321,0.297396580987746,0.766163753649108,0.949887092287086
LRP4-AS1,16.8039060567301,0.147897254060654,0.501238964869985,0.295063361841824,0.767945477344927,0.95056268444869
ROBO3,10.0957265926479,-0.328596197989542,1.1175886984447,-0.294022477541903,0.768740727527008,0.950889344032628
BOD1,50.7856638532065,0.146519343255918,0.500450753172217,0.292774748218827,0.76969433091762,0.9511971978603
ENDOV,21.1129188895776,-0.142533516523343,0.48836584422524,-0.291858077727494,0.770395137720608,0.951461920399787
MTMR2,55.8868901432432,0.0943877419992139,0.324349502423901,0.291006279626895,0.771046516809104,0.951670157188709
KIAA0125,50.1498529123077,0.149620528313096,0.516397878976387,0.289738851386602,0.77201603146485,0.951750757182467
IL1RL1,758.192243363655,-0.289842030985984,1.00216792725341,-0.289215033832044,0.772416827890662,0.951853068164488
CWF19L2,443.204365698665,-0.0691121248558877,0.240866586593281,-0.286931142394557,0.77416504444227,0.952224546999796
CAPN12,22.1296640999641,-0.147038959579555,0.517339160135163,-0.284221591771901,0.776240569652306,0.952260484147334
C9orf66,455.616340217246,-0.0503090797186322,0.177202816312203,-0.283906772847198,0.776481825998431,0.952260484147334
NEURL4,260.879349573129,-0.0419874715309719,0.149280552177956,-0.281265515958964,0.778506757377846,0.952956683310829
HDAC11,18.7045019950796,0.13613006997854,0.485561493906585,0.280355983097642,0.779204403792801,0.953249927247666
ANKRD65,79.3726368432394,-0.0616186166311818,0.221704534673067,-0.277931241785589,0.781065140868608,0.954052293043947
EHD4-AS1,21.2631543463037,-0.126440847300707,0.458299731997633,-0.275891165699743,0.782631659435807,0.954683136472485
TJP2,322.889110318763,0.0535263840392886,0.193796573919632,0.276198814853591,0.782395367454748,0.954683136472485
DMXL1,701.393811614057,0.0409521330376712,0.149531927480426,0.273868823385774,0.784185431221538,0.955083752185691
LOC441454,48.3304298320657,0.0844352509035617,0.307849187097399,0.274274724255963,0.783873507105595,0.955083752185691
GADD45A,710.261498001027,0.0857227865778178,0.322739430564554,0.265609895970463,0.790539663409668,0.955545029822512
ATP1A1-AS1,27.965568323063,-0.112445292148621,0.42096359233464,-0.267114054982774,0.789381346333842,0.955545029822512
KBTBD4,69.0426854701318,-0.0813996817802307,0.305663277497479,-0.266305074154359,0.790004265552314,0.955545029822512
MTRNR2L3,724.874009292142,-0.0461173504809848,0.170192903569115,-0.270971054103068,0.786413295135002,0.955545029822512
LOC100996342,10.5573996581514,-0.18327002404754,0.683705255112008,-0.268054139817187,0.788657645489085,0.955545029822512
HIST1H2BC,1177.68080642959,-0.0544172160094474,0.203012568969404,-0.268048506975195,0.788661981249469,0.955545029822512
RSPH4A,29.3328959927448,0.104339773916998,0.393140681619495,0.265400602876261,0.790700871781167,0.955545029822512
