,UT_1,UT_2,UT_3,UT_5,UT_6,GMCSF_1,GMCSF_2,GMCSF_4,TNF_1,TNF_2,TNF_4,GMT_1,GMT_2,GMT_3
IGF1,87.2788491267602,84.5361823625435,116.441245609374,123.230843489239,87.2788491267602,132.268059898025,194.337703681813,149.087458524872,151.623729556296,186.788815549979,134.019704332317,159.996285408379,239.231497331537,267.875710392379
C6orf222,3.96722041485273,5.35792705114712,6.26028202200933,6.20586981600482,3.96722041485273,1.1705138044073,4.31861563737362,5.07100199064192,19.0933585367187,70.486345490558,44.9559767697013,26.382366210956,36.4648471683174,26.134215648037
TNNI2,658.558588865554,433.396765915012,1039.20681565355,492.036821126096,658.558588865554,210.692484793315,355.566020810428,280.933510281562,318.971401436948,401.77216929618,337.593938761153,151.485844695167,122.101988245426,316.877364732448
LINC00707,38.6803990448142,30.9569118510723,28.7972973012429,26.5965849257349,38.6803990448142,53.843635002736,28.7907709158241,44.6248175176489,12.3545261119945,11.7477242484263,16.1162935589495,27.2334102822772,18.2324235841587,29.4009926040416
KCNN2,13.8852714519846,31.5522370789775,46.326086962869,20.3907151097301,13.8852714519846,55.0141488071433,53.2629261942746,26.369210351338,20.2164972741728,34.0684003204363,23.7503273500309,72.3387460622988,74.58718738974,42.4681004280601
CD22,24.7951275928296,63.104474157955,18.780846066028,39.8948773886024,24.7951275928296,53.843635002736,24.4721552784505,136.917053747332,24.7090522239889,24.6702209216953,25.4467793036045,228.930855185393,279.011330606065,111.070416504157
GUCY2C,108.106756304737,81.5595562230174,131.465922462196,107.272892533798,108.106756304737,67.8898006556237,99.3281596595933,82.1502322483991,74.1271566719668,135.098828856903,84.8225976786817,30.6375865675619,43.6473170651071,93.1031432461317
PLGLA,66.4509419487833,11.9065045581047,140.230317293009,32.8024547417398,66.4509419487833,55.0141488071433,115.163083663297,28.3976111475948,58.4032143476102,179.740181000923,25.4467793036045,5.10626442792698,8.28746526552667,81.6694239001155
ZNF705A,0.991805103713184,0.595325227905236,20.0329024704299,9.75208113943614,0.991805103713184,114.710352831916,24.4721552784505,3.04260119438515,11.2313873745404,19.9711312223248,3.39290390714727,28.0844543535984,17.6799258997902,14.7004963020208
VLDLR,136.869104312419,18.4550820650623,38.8137485364578,87.7687302549253,136.869104312419,72.5718558732529,18.7140010952857,67.9514266746017,93.2205152086855,24.6702209216953,72.9474340036663,22.1271458543502,7.73496758115823,14.7004963020208
HHEX,528.632120279127,341.1213555897,837.625734544848,447.709179583205,528.632120279127,319.550268603194,296.544940432989,402.637558056968,245.967383502435,197.361767373562,359.647814157611,277.440367250699,143.649397935796,178.039344102252
CCL16,8.92624593341865,14.2878054697257,36.3096357276541,22.1638207714458,8.92624593341865,31.6038727189972,60.4606189232307,26.369210351338,30.3247459112591,27.0197657713805,19.5091974660968,20.4250577117079,28.1773819027907,73.502481510104
C1orf162,1844.75749290652,778.090072872144,2000.78613423418,1721.68559752591,1844.75749290652,992.595706137394,951.534978767987,893.510550751106,1049.01158078208,895.176587730086,867.735174252914,738.706253906769,400.008323482754,730.124649667033
FAM207A,187.451164601792,177.40691791576,242.898942453962,280.150694551075,187.451164601792,80.765452504104,77.7350814727252,64.9088254802166,74.1271566719668,101.030428536466,89.9119535394026,91.0617156313644,55.2497684368445,80.0360354221132
TKTL1,643.681512309856,214.91240727379,543.39247951041,197.701281281296,643.681512309856,120.562921853952,89.2513898390548,38.5396151288786,247.090522239889,213.808581321359,61.0722703286509,52.7647324219121,45.8573078025809,86.5695893341225
SUCNR1,265.803767795133,201.815252259875,136.474148079803,41.6679830503181,265.803767795133,749.128834820675,480.805874294263,95.3348374240681,96.5899314210476,29.3693106210658,8.48225976786818,270.63201468013,53.0397776993707,129.037689762183
SNORD14B,2.97541531113955,5.95325227905236,7.5123384264112,8.86552830857831,2.97541531113955,3.51154141322191,8.63723127474724,7.09940278689869,2.24627747490808,1.17477242484263,13.5716156285891,17.0208814264233,24.3098981122116,21.23405021403
PDE1C,6.94263572599229,2.38130091162094,51.3343125804765,11.5251868011518,6.94263572599229,44.4795245674776,158.349240037033,22.3124087588244,1.12313873745404,58.7386212421316,10.1787117214418,13.6167051411386,4.972479159316,73.502481510104
FBXL3,3385.0308189731,2028.27305147314,3644.73619321383,1605.54717668353,3385.0308189731,1882.18619748695,1551.82255236292,1405.68175180594,1750.97329169085,1936.02495614066,1408.05512146612,1361.67051411386,971.290929119726,1069.86945309151
BAG2,42.6476194596669,31.5522370789775,17.5287896616261,9.75208113943614,42.6476194596669,17.5577070661096,5.75815418316483,5.07100199064192,29.2016071738051,15.2720415229542,7.63403379108136,8.51044071321163,29.2823772715276,1.63338847800231
CASP8,11640.8165022816,7683.86271657288,17096.8302021075,8283.94965153557,11640.8165022816,7775.72320267773,8979.84144864555,6830.63968139467,7195.94989086805,8169.36744235567,7112.37481535746,5844.97068183375,3687.92204315937,7069.305332794
AHSA2,608.968333679895,582.823398119226,590.970622877681,530.158592852983,608.968333679895,641.441564815203,561.42003285857,480.730988712854,532.367761553216,614.405978192697,497.060422397075,627.219480563697,523.767804781286,555.352082520786
PHF12,8577.13053691161,9335.29489878201,20502.4236220806,13600.60697819,8577.13053691161,3326.60023212556,5257.19476922949,10210.9696083566,5257.41243002237,11475.1770458628,11546.0519960222,4340.32476373793,3790.6866124519,5445.7171856597
FLJ23867,143.811740038412,132.757525822868,443.22796715826,625.906298585629,143.811740038412,427.237538608666,1622.35994110669,1090.26542798801,221.258331278446,822.340697389843,793.091288295674,582.965188854997,503.325390459653,1764.0595562425
CARD17,17.8524918668373,23.8130091162094,108.928907182962,17.7310566171566,17.8524918668373,37.4564417410338,159.788778582824,25.3550099532096,61.7726305599723,348.907410178262,42.4112988393409,28.9354984249195,23.7574004278431,189.473063448268
LINC01179,133.89368900128,154.784559255361,209.093419535112,176.424013340708,133.89368900128,200.157860553649,243.282014238714,284.990311874076,245.967383502435,270.197657713805,242.59262936103,300.41855717637,338.681080517857,421.414227324596
EXOC2,274.730013728552,285.160784166608,118.945358418177,115.251868011518,274.730013728552,228.250191859424,106.525852388549,130.831851358562,244.844244764981,110.428607935207,113.662280889434,255.313221396349,271.276363024906,101.270085636143
LOC101927623,31.7377633188219,33.9335379905985,41.3178613452616,51.4200641897542,31.7377633188219,53.843635002736,48.944310556901,53.7526211008043,38.1867170734374,39.9422624446495,50.0453326304222,102.12528855854,67.9572151773187,70.2357045540994
CLN5,734.927581851469,401.249203608129,813.836662861213,396.28911539345,734.927581851469,415.532400564593,411.708024096285,278.905109485306,461.610021093611,421.743300518505,293.486187968239,193.187004189904,169.064291416744,274.409264304388
MYH7B,22.8115173854032,61.9138237021446,141.482373697411,142.735005768111,22.8115173854032,55.0141488071433,174.184164040736,228.195089578886,32.5710233861672,129.22496673269,175.582777194871,196.591180475189,209.396622375641,197.64000583828
CD14,9992.43641991032,12942.3704546598,13576.0475929294,12202.5131639272,9992.43641991032,16809.7487450933,16278.301875807,16930.0472459571,12091.7116474302,13978.6170832025,17163.0044143045,32023.0863156727,23907.6797979913,23252.9183728409
MIRLET7I,0.0,0.0,0.0,0.0,0.0,0.0,1.43953854579121,0.0,3.36941621236213,8.22340697389843,5.0893558607209,13.6167051411386,14.917437477948,13.0671078240185
ZNF708,2194.86469451728,1512.1260788793,3092.57931887261,1990.31110527583,2194.86469451728,1075.70218625031,1877.15826371173,1093.3080291824,1706.04774219269,3436.2093426647,1397.87640974468,306.375865675619,708.854529044715,1687.29029777639
COL27A1,1.98361020742637,5.35792705114712,13.7726204484205,3.54621132343132,1.98361020742637,7.02308282644383,20.1535396410769,5.07100199064192,6.73883242472425,14.0972690981116,6.78580781429454,13.6167051411386,19.3374189528956,26.134215648037
PKI55,171.582282942381,114.302443757805,110.180963587364,54.0797226823277,171.582282942381,101.834700983436,54.7024647400658,37.5254147307502,92.0973764712314,68.1368006408727,52.5900105607827,51.9136883505909,72.9296943366347,45.7348773840647
HCG18,952.132899564656,1212.08216401506,1383.52232686406,3080.77108723096,952.132899564656,804.142983627818,1122.84006571714,765.72130058693,3060.55305956226,5837.44417904304,4045.18968329633,824.661705110207,1773.51756682271,1933.93195795474
PIM3,1661.27354871958,2353.9159511373,3340.48648694418,5108.31741140282,1661.27354871958,2424.13408892753,5991.359427583,6564.91917708503,8438.14133449221,20872.1816721791,11500.2477932757,10200.6142388555,5091.81865913959,20515.359283709
TOMM40L,231.090589165172,286.946759850324,589.718566473279,593.990396674747,231.090589165172,118.221894245138,261.996015334,260.649502318995,605.371779487729,1309.87125369954,669.250295684799,308.928997889582,156.909342360638,445.915054494631
KIAA0125,118.024807341869,57.7465471068079,8.76439483081306,13.2982924628675,118.024807341869,132.268059898025,2.87907709158241,11.1562043794122,137.022925969393,4.69908969937053,23.7503273500309,7.65939664189047,63.5372337023711,3.26677695600462
SNORD3A,0.991805103713184,4.16727659533665,0.0,2.65965849257349,0.991805103713184,12.8756518484804,0.0,4.05680159251354,11.2313873745404,1.17477242484263,6.78580781429454,11.9146169984963,9.94495831863201,4.90016543400693
PGPEP1,1094.95283449935,898.345768909001,1004.1492363303,1211.0311669518,1094.95283449935,1440.90249322539,862.283588928933,1323.53151955754,1005.20917002137,829.389331938899,1074.7023125889,1242.5243441289,927.643612054619,1058.4357337455
UBE2C,168.606867631241,183.360170194813,272.948296159607,231.390288853894,168.606867631241,72.5718558732529,53.2629261942746,191.683875246265,104.451902583226,160.943822203441,200.181330521689,100.423200415897,93.3721086582672,68.602316076097
FAM179A,22.8115173854032,72.0343525765336,11.2685076396168,24.8234792640193,22.8115173854032,85.4475077217333,122.360776392253,92.2922362296829,11.2313873745404,15.2720415229542,22.0538753964573,65.5303934917295,95.0296017113725,44.1014889060624
NDUFV2,336.221930158769,292.304686901471,246.655111667168,269.512060580781,336.221930158769,478.740146002588,554.222340129615,358.01274053932,1009.70172497118,1005.60519566529,361.344266111184,554.029690430077,577.360080165025,932.664820939319
MIR3198-1,2.97541531113955,6.5485775069576,15.0246768528224,3.54621132343132,2.97541531113955,9.36411043525844,12.9558469121209,3.04260119438515,8.98510989963233,46.9908969937053,12.7233896518023,49.3605561366274,41.9898240120018,62.0687621640878
CDK2,223.156148335466,394.105300873266,274.200352564009,127.663607643528,223.156148335466,1682.0283369333,2411.22706420027,968.561380212607,344.803592398391,506.326915107175,147.591319960906,2222.07607021956,1674.06798363639,1625.2215356123
TFB1M,54.5492807042251,42.2680911812718,41.3178613452616,9.75208113943614,54.5492807042251,12.8756518484804,12.9558469121209,9.12780358315546,52.78752066034,43.4665797191774,5.93758183750772,12.7656610698174,27.6248842184222,21.23405021403
RNF19B,11116.1516024174,10792.0557314661,16836.4024699919,12666.1802944658,11116.1516024174,18300.9833319082,31559.0035393806,18025.3836759358,25403.1519637355,43357.325883667,23555.2353753699,43187.0824432637,40433.4380351359,99692.232366393
PUS10,250.926691239435,210.745130678454,284.216803799224,167.55848503213,250.926691239435,126.415490875989,177.063241132318,130.831851358562,659.282438885523,738.931855226016,173.886325241298,170.208814264233,270.171367656169,189.473063448268
LINC01262,13.8852714519846,7.73922796276807,16.2767332572243,26.5965849257349,13.8852714519846,294.969478710641,512.47572230167,248.479097541454,50.5412431854319,31.7188554707511,63.6169482590113,364.246862525458,239.231497331537,501.450262746709
ZNF451,936.264017905245,702.483768928179,697.395417251839,670.23394012852,936.264017905245,959.82131961399,716.890195804021,731.238487050565,940.067123249033,763.602076147711,699.786430849124,638.283053490872,796.149163174929,885.296555077252
SEC24B-AS1,113.065781823303,141.092079013541,159.011163359037,202.134045435586,113.065781823303,218.886081424166,264.875092425582,345.842335761779,242.597967290073,319.538099557196,322.325871178991,462.116930727391,369.62095084249,677.856218370959
PPIF,21177.0225744839,16955.457815969,16023.8178635351,17166.3224639002,21177.0225744839,92908.3627110254,116297.44003738,36433.1209019659,48237.6856349136,29101.4625082017,31265.6095043621,141024.810970487,66104.6904416313,177911.939800968
CISH,121.992027756722,155.975209711172,55.0904817936821,140.075347275537,121.992027756722,5461.61741136448,24607.4719017549,4468.56695415366,51.6643819228859,50.5152142682332,182.368585009166,5783.69550869862,4547.0559423523,21715.8998150407
CST3,857.911414711904,2194.3687900587,2251.19741511456,1797.04258814882,857.911414711904,692.944172209125,2094.52858412621,1884.38433972254,760.364925256386,1992.4140325331,1932.25877512037,1361.67051411386,1417.15656040506,2069.50320162893
LOC100131635,4.95902551856592,11.3111793301995,13.7726204484205,9.75208113943614,4.95902551856592,45.6500383718849,21.5930781868681,10.1420039812838,5.61569368727021,16.4468139477969,3.39290390714727,39.1480272807735,38.6748379057911,96.3699202021363
XRCC4,243.984055513443,162.523787218129,261.67978851999,178.197119002424,243.984055513443,249.319440338756,296.544940432989,187.627073653751,253.829354664613,226.731077994628,178.975681102018,180.421343120087,145.859388673269,274.409264304388
MYB,418.541753766963,61.9138237021446,10.0164512352149,15.957950955441,418.541753766963,91.3000767437698,0.0,6.0852023887703,195.426140317003,8.22340697389843,13.5716156285891,28.9354984249195,34.2548564308436,11.4337193460162
LRP4-AS1,8.92624593341865,5.95325227905236,15.0246768528224,16.8445037862988,8.92624593341865,3.51154141322191,21.5930781868681,22.3124087588244,5.61569368727021,24.6702209216953,19.5091974660968,17.8719254977444,17.1274282154218,47.368265862067
LOC101928565,23.8033224891164,30.9569118510723,56.342538198084,64.7183566526217,23.8033224891164,42.138496958663,102.207236751176,55.7810218970611,24.7090522239889,58.7386212421316,54.2864625143563,70.6366579196565,65.1947267554765,120.870747372171
EGR4,0.0,0.0,0.0,1.77310566171566,0.0,0.0,0.0,2.02840079625677,0.0,3.5243172745279,9.33048574465499,8.51044071321163,12.1549490561058,3.26677695600462
CD300LG,164.639647216388,180.978869283192,272.948296159607,197.701281281296,164.639647216388,314.868213385565,473.608181565307,248.479097541454,186.441030417371,277.246292262861,160.314709612708,325.098835244684,328.183624514856,730.124649667033
TADA1,67.4427470524965,46.4353677766084,25.0411280880373,15.957950955441,67.4427470524965,28.0923313057753,23.0326167326593,23.3266091569528,33.6941621236213,30.5440830459084,13.5716156285891,15.3187932837809,33.7023587464751,16.3338847800231
LPP-AS2,44.6312296670933,50.0073191440398,121.449471226981,86.8821774240675,44.6312296670933,184.941181096354,534.068800488538,162.272063700541,69.6346017221506,136.273601281745,91.6084054929763,342.119716671107,142.544402567059,535.751420784758
DNAAF1,1.98361020742637,2.38130091162094,1.25205640440187,1.77310566171566,1.98361020742637,3.51154141322191,1.43953854579121,0.0,83.1122665715991,49.3404418433906,20.3574234428836,13.6167051411386,21.5474096903693,0.0
LINC01501,90.2542644378997,48.2213434603241,98.9124559477474,57.625934005759,90.2542644378997,77.2539110908821,129.558469121209,91.2780358315546,98.8362088959557,150.370870379857,102.635343191205,99.5721563445761,175.694263629165,315.243976254446
PTGIR,3.96722041485273,11.3111793301995,1.25205640440187,46.987300035465,3.96722041485273,9.36411043525844,2.87907709158241,27.3834107494664,5.61569368727021,12.922496673269,50.893558607209,22.1271458543502,29.834874955896,14.7004963020208
LOC101927905,266.795572898846,219.079683869127,478.285546481513,316.499360616246,266.795572898846,76.0833972864748,201.535396410769,98.3774386184532,133.653509757031,347.732637753419,131.475026401957,48.5095120653063,25.9673911653169,143.738186064203
TWISTNB,325.312074017924,144.068705153067,400.658049408597,334.230417233402,325.312074017924,225.90916425061,634.836498693922,171.399867283697,1069.22807805625,1128.95630027377,485.18525872206,212.761017830291,228.181543644168,1140.10515764561
MASP2,87.2788491267602,72.6296778044388,127.70975324899,40.7814302194602,87.2788491267602,74.9128834820675,136.756161850165,40.5680159251354,34.8173008610753,82.2340697389843,32.2325871178991,22.1271458543502,37.0173448526858,29.4009926040416
RPL3,2747.30013728552,5173.97155572441,1394.79083450368,1163.15731408547,2747.30013728552,2633.65605991644,1294.14515266629,1114.60623754309,2965.08626687867,1366.26033009198,1168.00717003545,2305.47838920903,5804.54067197488,1260.97590501778
FAM96B,120.008417549295,180.383544055287,138.978260888607,182.629883156713,120.008417549295,121.73343565836,119.48169930067,185.598672857494,106.698180058134,96.3313388370959,145.046642030546,154.890020980452,162.986816888691,88.2029778121248
IL2RA,67.4427470524965,119.065045581047,67.6110458377008,178.197119002424,67.4427470524965,85.4475077217333,46.0652334653186,123.732448571663,135.899787231939,97.5061112619385,327.415227039712,337.01345224318,576.255084796288,176.40595562425
CROCCP2,131.910078793853,89.8941094136907,31.3014101100466,45.2141943737494,131.910078793853,95.982131961399,23.0326167326593,34.4828135363651,106.698180058134,22.32067607201,22.0538753964573,41.701159494737,61.8797406492658,11.4337193460162
ANKS6,10.909856140845,32.742887534788,7.5123384264112,2.65965849257349,10.909856140845,26.921817501368,2.87907709158241,4.05680159251354,17.9702197992647,10.5729518235837,2.54467793036045,12.7656610698174,32.5973633777382,6.53355391200924
KATNBL1P6,826.173651393082,356.599811515236,627.280258605335,518.633406051831,826.173651393082,2991.83328406507,2189.53812814843,897.56735234362,688.484046059328,385.325355348383,373.2194297862,812.74708811171,544.210219102918,1321.41127870387
NR1D1,59.508306222791,113.111793301995,133.970035271,15.957950955441,59.508306222791,52.6731211983287,51.8233876484834,14.1988055737974,953.544788098481,1077.26631358069,316.388289341483,674.877948557682,318.791163880593,347.911745814492
ERCC8,48.598450081946,20.8363829766833,77.6274970729157,27.4831377565928,48.598450081946,29.2628451101826,64.7792345606043,9.12780358315546,28.078468436351,61.0881660918169,19.5091974660968,11.0635729271751,18.2324235841587,29.4009926040416
INPP5E,26.778737800256,41.0774407254613,15.0246768528224,23.0503736023036,26.778737800256,28.0923313057753,33.1093865531978,33.4686131382367,29.2016071738051,25.8449933465379,23.7503273500309,59.5730849924814,107.184550767478,35.9345465160508
NBN,4237.98320816643,2922.4515437868,6429.30963660358,2453.97823581448,4237.98320816643,3598.15943474805,8630.03358201828,2756.59668211295,24943.7882201168,44119.7531873899,5317.52864847656,15622.6160172426,12273.1835605606,46594.0397234939
CMAS,82.3198236081942,35.7195136743142,11.2685076396168,19.5041622788723,82.3198236081942,44.4795245674776,10.0767698205384,19.2698075644393,73.0040179345127,16.4468139477969,21.2056494196704,22.9781899256714,33.1498610621067,4.90016543400693
HEY1,62.4837215339306,126.804273543815,83.887779094925,852.863823285234,62.4837215339306,59.6962040247725,113.723545117505,1014.20039812838,10.1082486370864,22.32067607201,397.817983113017,56.1689087071967,41.4373263276334,52.2684312960739
MND1,26.778737800256,25.5989847999252,31.3014101100466,34.5755604034554,26.778737800256,45.6500383718849,50.3838491026922,51.7242203045476,35.9404395985293,48.1656694185479,54.2864625143563,67.2324816343719,104.974560030005,122.504135850173
LOC101927686,0.0,0.0,0.0,0.0,0.0,0.0,12.9558469121209,0.0,22.4627747490808,49.3404418433906,12.7233896518023,29.7865424962407,32.5973633777382,71.8690930321017
SAMD10,8.92624593341865,22.622358660399,11.2685076396168,0.886552830857831,8.92624593341865,2.34102760881461,7.19769272895603,4.05680159251354,2.24627747490808,3.5243172745279,8.48225976786818,20.4250577117079,28.7298795871591,13.0671078240185
RNF39,52.5656704967987,75.606303943965,148.994712123822,243.802028485904,52.5656704967987,131.097546093618,187.140010952857,181.541871264981,146.008035869025,229.080622844313,400.362661043378,230.632943328035,224.866557537957,334.844637990474
BIRC3,3671.66249394621,2537.87144656002,1648.95828459726,1153.40523294604,3671.66249394621,5005.11702764564,1111.32375735081,1154.1600530701,33699.7778173085,22727.1473310056,6257.36303075635,18891.4762951872,12015.7196396449,9194.34374267501
LINC00886,11.9016612445582,26.1943100278304,38.8137485364578,31.9159019108819,11.9016612445582,12.8756518484804,40.3070792821538,41.5822163232637,17.9702197992647,59.9133936669743,39.8666209089804,39.1480272807735,46.4098054869494,71.8690930321017
NRARP,661.534004176693,66.6764255253864,10.0164512352149,163.125720877841,661.534004176693,62.0372316335872,4.31861563737362,25.3550099532096,283.030961838419,5.87386212421316,96.6977613536972,79.1470986328682,12.7074467404742,3.26677695600462
NAPA-AS1,9.91805103713184,33.3382127626932,18.780846066028,40.7814302194602,9.91805103713184,111.198811418694,73.4164658353515,55.7810218970611,32.5710233861672,31.7188554707511,44.9559767697013,108.082597057788,108.289546136215,115.970581938164
ARHGAP31-AS1,0.0,0.595325227905236,0.0,0.0,0.0,2.34102760881461,1.43953854579121,2.02840079625677,8.98510989963233,7.0486345490558,5.0893558607209,20.4250577117079,29.2823772715276,57.1685967300809
LOC102723824,20.8279071779769,14.2878054697257,20.0329024704299,16.8445037862988,20.8279071779769,31.6038727189972,40.3070792821538,22.3124087588244,26.955329698897,27.0197657713805,17.8127455125232,29.7865424962407,31.4923680090014,75.1358699881063
LINC01431,0.991805103713184,1.78597568371571,5.00822561760746,3.54621132343132,0.991805103713184,5.85256902203652,23.0326167326593,19.2698075644393,3.36941621236213,0.0,10.1787117214418,3.40417628528465,12.1549490561058,24.5008271700347
FAM110A,461.18937322663,435.182741598728,712.420094104662,390.083245577446,461.18937322663,142.802684137691,238.96339860134,198.783278033163,873.801937739245,2289.63145601829,483.488806768486,438.287696730399,220.999073747378,708.890599453003
SOX9-AS1,30.7459582151087,26.7896352557356,80.1316098817194,37.2352188960289,30.7459582151087,117.05138044073,130.998007667,43.6106171195205,71.8808791970587,56.3890763924464,25.4467793036045,66.3814375630507,69.0622105460556,114.337193460162
LRRC8E,31.7377633188219,47.0306930045137,65.106933028897,57.625934005759,31.7377633188219,38.6269555454411,66.2187731063955,55.7810218970611,74.1271566719668,103.379973386152,116.206958819794,74.0408342049412,97.2395924488463,80.0360354221132
PLAUR,39278.4575223532,38481.2274065666,47079.824918319,89585.277005353,39278.4575223532,20801.2008181222,36352.6668968653,45750.5799595714,68469.9068514107,93900.7346900965,126478.127172706,78582.0053695109,70925.232737746,137619.512825607
GRIN3A,39.6722041485273,44.6493920928927,48.8301997716728,29.2562434183084,39.6722041485273,9.36411043525844,27.3512323700329,27.3834107494664,12.3545261119945,32.8936278955937,23.7503273500309,18.7229695690656,13.8124421092111,26.134215648037
PRR19,0.0,0.595325227905236,0.0,4.43276415428916,0.0,3.51154141322191,7.19769272895603,18.2556071663109,0.0,0.0,9.33048574465499,19.5740136403867,35.9123494839489,4.90016543400693
DNAH14,61.4919164302174,36.3148389022194,151.498824932626,43.4410887120337,61.4919164302174,64.3782592424018,50.3838491026922,21.2982083606961,33.6941621236213,11.7477242484263,19.5091974660968,21.2761017830291,25.4148934809485,9.80033086801386
LOC100996447,61.4919164302174,70.8437021207231,76.3754406685138,87.7687302549253,61.4919164302174,62.0372316335872,79.1746200185164,94.3206370259397,223.504608753354,128.050194307847,120.448088703728,151.485844695167,260.778907021906,277.676041260393
CLK1,15872.8488798258,8685.7950751374,18992.4435983719,10497.6720701876,15872.8488798258,7520.55119331693,11579.6480623445,5102.4422029839,12414.0524650795,20587.8867453671,8673.958838622,3743.7428697418,4174.1200054036,7943.16816852524
TSPAN16,503.836992686297,706.05572029561,1518.74441853946,793.464783617759,503.836992686297,293.798964906233,600.287573594933,490.872992694138,261.691325826792,555.667356950565,501.301552281009,221.271458543502,262.98889775938,465.515716230658
THBD,7918.57194804606,8975.12313589934,12966.2961239857,14412.6893712558,7918.57194804606,12250.5974769269,28990.8667736891,19963.5206367591,936.697707036671,1896.08269369601,7757.87478369223,6530.06115924728,5666.96874856714,12150.7768878592
GNAT2,349.115396507041,383.389446770972,872.6833138681,545.229990977566,349.115396507041,221.227109032981,554.222340129615,166.328865293055,157.239423243566,454.636928414099,243.440855337817,106.380508915145,65.1947267554765,228.674386920323
TRIM69,41.6558143559537,44.6493920928927,78.8795534773176,32.8024547417398,41.6558143559537,136.950115115655,61.9001574690219,26.369210351338,85.3585440465072,54.0395315427611,30.5361351643254,130.209742912138,238.678999647168,71.8690930321017
GZF1,824.190041185656,716.176249169999,1577.59106954635,2424.72199239617,824.190041185656,5208.78642961251,12666.4996644168,6424.95952214331,381.867170734374,745.980489775072,1568.36983107883,1722.51320035403,1506.66118527275,5542.08710586184
MT1G,2.97541531113955,2.97662613952618,2.50411280880373,3.54621132343132,2.97541531113955,1.1705138044073,4.31861563737362,3.04260119438515,4.49255494981617,11.7477242484263,12.7233896518023,11.9146169984963,20.9949120060009,22.8674386920323
GOLGA6L22,28.7623480076823,30.361586623167,43.8219741540653,8.86552830857831,28.7623480076823,5.85256902203652,10.0767698205384,2.02840079625677,1.12313873745404,14.0972690981116,3.39290390714727,4.25522035660581,5.52497684368445,4.90016543400693
CD69,629.796240857872,236.939440706284,45.0740305584672,266.852402088207,629.796240857872,15787.8901938457,19049.413576455,10143.018181682,1120.89245997913,119.826787333949,578.49011616861,7174.3015212374,3520.51524479573,9911.40128451802
CCAT1,31.7377633188219,21.4317082045885,46.326086962869,40.7814302194602,31.7377633188219,65.5487730468091,69.0978501979779,29.4118115457231,55.033798135248,61.0881660918169,36.4737170018332,54.4668205645544,59.669749911792,109.437028026155
LOC101929319,53.5574756005119,85.1315075904488,122.701527631383,286.356564367079,53.5574756005119,101.834700983436,214.49124332289,424.949966815793,1182.66509053911,1682.27411237465,2838.16411832869,1372.73408704104,1500.03121306033,2330.8453581093
DDX12P,50.5820602893724,84.5361823625435,12.5205640440187,8.86552830857831,50.5820602893724,28.0923313057753,10.0767698205384,8.11360318502707,38.1867170734374,12.922496673269,13.5716156285891,8.51044071321163,93.3721086582672,17.9672732580254
FOLR3,480.033670197181,541.745957393765,493.310223334335,384.763928592299,480.033670197181,81.9359663085113,122.360776392253,269.77730590215,93.2205152086855,113.952925209735,290.941510037878,329.35405560129,91.1621179207934,89.8363662901271
UCA1,56.5328909116515,60.7231732463341,162.767332572243,101.067022717793,56.5328909116515,198.987346749242,392.994023000999,90.2638354334262,24.7090522239889,77.5349800396137,27.991457233965,49.3605561366274,48.6197962244231,138.838020630196
LINC00656,16.8606867631241,22.622358660399,58.8466510068877,26.5965849257349,16.8606867631241,59.6962040247725,297.98447897878,53.7526211008043,28.078468436351,36.4179451701216,30.5361351643254,47.6584679939851,35.3598517995805,230.307775398326
LINC00939,19.8361020742637,27.9802857115461,22.5370152792336,28.3696905874506,19.8361020742637,42.138496958663,56.1420032858571,49.6958195082908,35.9404395985293,34.0684003204363,38.1701689554068,38.2969832094523,46.9623031713178,66.9689275980947
LGALS9,1621.60134457106,1675.84051655324,3585.88954220694,3972.64323507394,1621.60134457106,1282.88312963041,3244.71988221338,3708.9308559555,1473.5580235397,2882.89153056382,3934.92030631405,3227.15911844985,1169.08510012363,3041.3693460403
HCAR3,16723.8176588117,21881.178751657,20531.2209193818,25857.1998647995,16723.8176588117,210801.342577125,246787.290597716,233533.840474634,49294.5591868579,26968.0757846875,72356.2204978459,631785.332006335,318140.321608407,451303.60308356
MRPS24,0.0,0.595325227905236,2.50411280880373,0.0,0.0,0.0,0.0,5.07100199064192,24.7090522239889,19.9711312223248,29.6879091875386,41.701159494737,67.4047174929503,86.5695893341225
LPAL2,197.369215638924,166.095738585561,267.940070541999,233.16339451561,197.369215638924,239.955329903497,277.830939337703,186.612873255623,381.867170734374,344.208320478891,291.789736014665,339.566584457144,465.20305023823,607.62051381686
LRCH4,4884.64013578743,8353.60359796627,6848.74853207821,13503.0861667956,4884.64013578743,4233.74843054122,6129.55512797896,12501.0341073305,4283.65114464972,5500.28449311321,13124.6005388224,7600.6746009693,5433.81472576365,5595.98892563592
HLX,1021.55925682458,1494.86164727005,686.126909612223,2305.92391306122,1021.55925682458,5357.44168277223,15139.6268860861,8193.72501647921,436.900968869622,274.896747413176,1406.35866951254,3210.98928109475,2221.59318884552,5710.32611909608
TIAF1,1.98361020742637,9.52520364648378,2.50411280880373,4.43276415428916,1.98361020742637,7.02308282644383,4.31861563737362,13.184605175669,2.24627747490808,7.0486345490558,12.7233896518023,13.6167051411386,19.889916637264,13.0671078240185
